id,Title,Votes,Status,Types,Episodes,Score,Source,Members,Popularity,Favourites,Rating,Year,Season,Genres,Studios
30232,Tamagotchi! Tamatomo Daishuu GO,90,finished_airing,tv,26,,game,497,13673,,g,2015,spring,"['Comedy', 'Fantasy', 'Kids']",['OLM']
31000,Kizuna: Ningen no Uta Part 2,19,finished_airing,ova,1,,,139,18104,,g,,,"['Drama', 'Kids']",
31512,Love & Gift,255,finished_airing,ona,2,4.97,original,509,13597,,g,2014,fall,['Slice of Life'],
34328,Iwaki Meisei Daigaku,86,finished_airing,ona,3,,original,278,15861,,g,2014,summer,"['School', 'Slice of Life']",['Production I.G']
34840,Kitsune Tsuki,327,finished_airing,movie,1,6.23,original,596,13164,,g,,,['Drama'],
36376,Hedler no Yama,64,finished_airing,music,1,,original,147,17964,,g,1994,fall,"['Kids', 'Music']",
36888,Chikatetsu ni Noru,198,finished_airing,special,1,5.64,novel,557,13331,,pg,2017,spring,['Slice of Life'],
37144,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,56,finished_airing,ona,5,,original,222,16646,,g,2018,winter,['Comedy'],['dwarf']
38424,Controller of Controller,153,finished_airing,movie,1,5.6,original,320,15241,,g,2016,spring,"['Avant Garde', 'Comedy', 'Music', 'Racing']",
39192,Xia Gu Zhong An Zu,42,finished_airing,ona,12,,,147,17960,,,,,['Fantasy'],
39448,Hisone to Maso-tan Digest Douga,139,finished_airing,ona,4,5.73,original,527,13495,,pg_13,2018,spring,['Comedy'],['Bones']
39704,Shiroi Unabara,110,finished_airing,movie,1,6.1,original,235,16438,,g,,,['Drama'],
40728,Bijutsu Kyouiku,85,finished_airing,movie,1,,original,220,16680,,g,2013,winter,"['Comedy', 'Drama', 'Romance']",
